RES_ID,RESPONSE,LABEL,RESPONSE_CLN,RESPONSE_CLN2,count_word,count_word_cln,count_word_cln2,avg_word_length,avg_word_length_cln,is_sumbang,is_kerja,is_upaya,is_memilih,is_pabrik,is_membantu,is_orang,is_pekerja,is_produksi,is_menyumbang,is_beretika,is_layak,is_pakaian,is_konsumen,is_pahala,is_kondisi,is_membutuhkan,is_karena,count_stopwords,count_topwords,RESPOND_USED
TRB194,karena mereka mengetahui akan kelebihan dari pakaian yang beretika seperti ; Memastikan bahwa pekerja mendapatkan upah layak dan kondisi kerja yang baik Mengurangi sampah lingkungan dan polusi dan Mengurangi penggunaan air.,1,kelebihan pakaian beretika pekerja upah layak kondisi kerja mengurangi sampah lingkungan polusi mengurangi penggunaan air,karena mereka mengetahui akan kelebihan dari pakaian yang beretika seperti memastikan bahwa pekerja mendapatkan upah layak kondisi kerja yang baik mengurangi sampah lingkungan polusi mengurangi penggunaan,31,15,26,6.225806451612903,7.133333333333334,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,15,6,karena mereka mengetahui akan kelebihan dari pakaian yang beretika seperti memastikan bahwa pekerja mendapatkan upah
TRB195,karena dengan menyumbang maka akan membuat produksi pakaian beretika dan kondisi kerja pabrik menjadi lebih baik daripada sebelumnya,1,menyumbang produksi pakaian beretika kondisi kerja pabrik,karena dengan menyumbang maka akan membuat produksi pakaian beretika kondisi kerja pabrik menjadi lebih baik daripada sebelumnya,18,7,17,6.388888888888889,7.285714285714286,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,11,7,karena dengan menyumbang maka akan membuat produksi pakaian beretika kondisi kerja pabrik menjadi lebih baik
TRB196,karena jika mereka menyumbakan masih banyak yang bisa menggunakan orang di luar sana. dan jika dibuang sangat tidak bagus krena mungkin pakean tersebut masih layak pakai tapi mereka membuangnya.,1,menyumbakan orang dibuang bagus krena pakean layak pakai membuangnya,karena jika mereka menyumbakan masih banyak yang bisa menggunakan orang luar sana jika dibuang sangat tidak bagus krena mungkin pakean tersebut masih layak pakai tapi mereka membuangnya,29,9,27,5.724137931034483,6.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,2,karena jika mereka menyumbakan masih banyak yang bisa menggunakan orang luar sana jika dibuang sangat
TRB197,karena munkin kebanyakan orang mwngahargai apa yang di lakukan perusahan,0,munkin kebanyakan orang mwngahargai lakukan perusahan,karena munkin kebanyakan orang mwngahargai yang lakukan perusahan,10,6,8,6.3,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,karena munkin kebanyakan orang mwngahargai yang lakukan perusahan 0 0 0 0 0 0 0
TRB198,karena kondisi kerja tersebut menampilkan bahwa pekerja tidak mendapatkan upah yg layak dan kondisi kerja yg baik,1,kondisi kerja menampilkan pekerja upah layak kondisi kerja,karena kondisi kerja tersebut menampilkan bahwa pekerja tidak mendapatkan upah layak kondisi kerja baik,17,8,14,5.705882352941177,6.375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,9,6,karena kondisi kerja tersebut menampilkan bahwa pekerja tidak mendapatkan upah layak kondisi kerja baik 0
TRB199,karenakasian,0,karenakasian,karenakasian,1,1,1,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,karenakasian 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TRB200,karan menyumbang perbuatan baik dan menambah pahala bagi kita juga.,1,menyumbang perbuatan menambah pahala,karan menyumbang perbuatan baik menambah pahala bagi kita juga,10,4,9,5.8,8.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,2,karan menyumbang perbuatan baik menambah pahala bagi kita juga 0 0 0 0 0 0
TRB201,meemas tikan bahwA pejerja mendapatkan upah layak,0,meemas tikan pejerja upah layak,meemas tikan bahwa pejerja mendapatkan upah layak,7,5,7,6.142857142857143,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,meemas tikan bahwa pejerja mendapatkan upah layak 0 0 0 0 0 0 0 0
TRB202,kenapa kita harus menyum bang karena kita sebagai manusia kitaharu saling yolong menolong dan untuk kebaikan juga sangat pentinng bagi manusia,1,menyum bang manusia kitaharu yolong menolong kebaikan pentinng manusia,kenapa kita harus menyum bang karena kita sebagai manusia kitaharu saling yolong menolong untuk kebaikan juga sangat pentinng bagi manusia,21,9,20,5.809523809523809,6.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,kenapa kita harus menyum bang karena kita sebagai manusia kitaharu saling yolong menolong untuk kebaikan
TRB203,Karna mereka melihat gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian.,1,gambar mengejutkan kondisi kerja pabrik pakaian,karna mereka melihat gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian,13,6,12,6.153846153846154,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,7,3,karna mereka melihat gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian 0 0 0
TRB204,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika.,1,upaya produksi pakaian beretika,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika,9,4,9,6.666666666666667,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,3,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0 0
TRB205,karena menyumbang itu lebih bagus.,0,menyumbang bagus,karena menyumbang lebih bagus,5,2,4,6.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,karena menyumbang lebih bagus 0 0 0 0 0 0 0 0 0 0 0
TRB206,karena untuk produksi pakaian untuk menjadi lebih beretika.,0,produksi pakaian beretika,karena untuk produksi pakaian untuk menjadi lebih beretika,8,3,8,6.5,7.666666666666667,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,2,karena untuk produksi pakaian untuk menjadi lebih beretika 0 0 0 0 0 0 0
TRB207,"karena sebelum kaus diberikan kepada konsumen,layar menampilkan gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian.",0,kaus konsumen layar menampilkan gambar mengejutkan kondisi kerja pabrik pakaian,karena sebelum kaus diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian,17,10,17,7.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,8,3,karena sebelum kaus diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah
TRB208,"Sebagai bagian dari eksperiman, sebuah mesin penjual di Berlin menawarkan kaus putih seharga 2 Euro (atau sekitar Rp30.000). Sebelum sebuah kaus diberikan kepada konsumen, layar menampilkan gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian. Karena, pada negara-negara lain mungkin Fashion nya masih kurang beretika yang menyebabkan negara-negara yang sudah bagus memiliki Fashion, akan terganggu dan akan menyebabkan budaya-budaya luar masuk kepada negara yang sudah memiliki Fashion yang berkelas.",0,eksperiman mesin penjual berlin menawarkan kaus putih seharga euro kaus konsumen layar menampilkan gambar mengejutkan kondisi kerja pabrik pakaian negara negara fashion beretika menyebabkan negara negara bagus memiliki fashion terganggu menyebabkan budaya budaya masuk negara memiliki fashion berkelas,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar sebelum sebuah kaus diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian karena pada negara negara lain mungkin fashion masih kurang beretika yang menyebabkan negara negara yang sudah bagus memiliki fashion akan terganggu akan menyebabkan budaya budaya luar masuk kepada negara yang sudah memiliki fashion yang berkelas,70,38,67,6.428571428571429,6.947368421052632,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,31,4,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar
TRB209,karena kondisi kerja disebuah pabrik pakaian tidak layak,1,kondisi kerja disebuah pabrik pakaian layak,karena kondisi kerja disebuah pabrik pakaian tidak layak,8,6,8,6.125,6.333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,5,karena kondisi kerja disebuah pabrik pakaian tidak layak 0 0 0 0 0 0 0
TRB210,karena mereka melihat kondisi kerja dipabrik pakaian tersebut tidak layak,1,kondisi kerja dipabrik pakaian layak,karena mereka melihat kondisi kerja dipabrik pakaian tersebut tidak layak,10,5,10,6.4,6.4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,5,4,karena mereka melihat kondisi kerja dipabrik pakaian tersebut tidak layak 0 0 0 0 0
TRB211,"Sebagai bagian dari eksperiman, sebuah mesin penjual di Berlin menawarkan kaus putih seharga 2 Euro (atau sekitar Rp30.000). Sebelum  Sebagai bagian dari eksperiman, sebuah mesin penjual di Berlin menawarkan kaus putih seharga 2 Euro (atau sekitar Rp30.000). Sebelum sebuah kaus diberikan kepada konsumen, layar menampilkan gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian.",0,eksperiman mesin penjual berlin menawarkan kaus putih seharga euro eksperiman mesin penjual berlin menawarkan kaus putih seharga euro kaus konsumen layar menampilkan gambar mengejutkan kondisi kerja pabrik pakaian,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar sebelum sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar sebelum sebuah kaus diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian,56,28,48,6.071428571428571,6.642857142857143,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,21,3,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar
TRB212,karena mereka ingin upaya untuk membuat produksi pakaian menjadi lebih beretika,0,upaya produksi pakaian beretika,karena mereka ingin upaya untuk membuat produksi pakaian menjadi lebih beretika,11,4,11,6.2727272727272725,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,7,4,karena mereka ingin upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0
TRB213,karena untuk sodakoh dan membantu,1,sodakoh membantu,karena untuk sodakoh membantu,5,2,4,5.8,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,karena untuk sodakoh membantu 0 0 0 0 0 0 0 0 0 0 0
TRB214,Karena jika mereka memilih melanjutkan pembelian maka akan menyebabkan pemborosan uang.,1,memilih melanjutkan pembelian menyebabkan pemborosan uang,karena jika mereka memilih melanjutkan pembelian maka akan menyebabkan pemborosan uang,11,6,11,7.0,8.666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,karena jika mereka memilih melanjutkan pembelian maka akan menyebabkan pemborosan uang 0 0 0 0
TRB215,karena kondisi kerja pabrik pakaian yang memprehatinkan,1,kondisi kerja pabrik pakaian memprehatinkan,karena kondisi kerja pabrik pakaian yang memprehatinkan,7,5,7,7.0,7.8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,4,karena kondisi kerja pabrik pakaian yang memprehatinkan 0 0 0 0 0 0 0 0
TRB216,karna berbagi itu indah,0,berbagi indah,karna berbagi indah,4,2,3,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,karna berbagi indah 0 0 0 0 0 0 0 0 0 0 0 0
TRB217,karena lebih baik disumbangkan daripada dibuang dan menjadi limbah dan sampah,0,disumbangkan dibuang limbah sampah,karena lebih baik disumbangkan daripada dibuang menjadi limbah sampah,11,4,9,6.090909090909091,7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,karena lebih baik disumbangkan daripada dibuang menjadi limbah sampah 0 0 0 0 0 0
TRB218,UNTUK MEMBERIKAN SEDEKAH YANG DIBERIKAN OLEH TUHAN YANG MAHA ESA,1,sedekah tuhan maha esa,untuk memberikan sedekah yang diberikan oleh tuhan yang maha,10,4,9,5.5,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,untuk memberikan sedekah yang diberikan oleh tuhan yang maha 0 0 0 0 0 0
TRB219,karena biar tercukupinya dana untuk pembuatan pakaian yang beretika.,0,biar tercukupinya dana pembuatan pakaian beretika,karena biar tercukupinya dana untuk pembuatan pakaian yang beretika,9,6,9,6.666666666666667,7.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,karena biar tercukupinya dana untuk pembuatan pakaian yang beretika 0 0 0 0 0 0
TRB220,karena mereka mendukung akan perubahan produksi pakaian menjadi lebih beretika.,1,mendukung perubahan produksi pakaian beretika,karena mereka mendukung akan perubahan produksi pakaian menjadi lebih beretika,10,5,10,7.0,8.2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,2,karena mereka mendukung akan perubahan produksi pakaian menjadi lebih beretika 0 0 0 0 0
TRB221,"karena, menunjukan tentang kondisi kerja di sebuah pabrik pakaian.",1,menunjukan kondisi kerja pabrik pakaian,karena menunjukan tentang kondisi kerja sebuah pabrik pakaian,9,5,8,6.444444444444445,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,3,karena menunjukan tentang kondisi kerja sebuah pabrik pakaian 0 0 0 0 0 0 0
TRB222,karena kalau pakaian yang sudah tidak dipakai terus disumbangkan akan mengurangi penumpukan sampah pakaian,0,pakaian dipakai disumbangkan mengurangi penumpukan sampah pakaian,karena kalau pakaian yang sudah tidak dipakai terus disumbangkan akan mengurangi penumpukan sampah pakaian,14,7,14,6.642857142857143,8.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,2,karena kalau pakaian yang sudah tidak dipakai terus disumbangkan akan mengurangi penumpukan sampah pakaian 0
TRB223,jihydgsjdisadusdtgwtsfdhs,0,jihydgsjdisadusdtgwtsfdhs,jihydgsjdisadusdtgwtsfdhs,1,1,1,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jihydgsjdisadusdtgwtsfdhs 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TRB224,karena untuk upaya membuat produksi pakaian menjadi lebih beretika.,1,upaya produksi pakaian beretika,karena untuk upaya membuat produksi pakaian menjadi lebih beretika,9,4,9,6.555555555555555,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,3,karena untuk upaya membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0 0
TRB225,karena lebih baik menyumbang dari pada di sumbang jika kita menyumbang belum tentu rejeki datang menimpal perusaahan tersebut.,1,menyumbang sumbang menyumbang rejeki menimpal perusaahan,karena lebih baik menyumbang dari pada sumbang jika kita menyumbang belum tentu rejeki datang menimpal perusaahan tersebut,18,6,17,6.055555555555555,8.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,3,karena lebih baik menyumbang dari pada sumbang jika kita menyumbang belum tentu rejeki datang menimpal
TRB226,karna sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika,1,upaya produksi pakaian beretika,karna sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika,10,4,10,6.4,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,4,karna sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0
TRB227,Karena mereka berfikir jika uang/barang yang mereka disumbangkan akan menambah rezeki mereka bukan malah berkurang dan mereka pun akan mendapat pahala dari apa yang mereka lakukan.,1,berfikir uang barang disumbangkan menambah rezeki berkurang pahala lakukan,karena mereka berfikir jika uang barang yang mereka disumbangkan akan menambah rezeki mereka bukan malah berkurang mereka akan mendapat pahala dari yang mereka lakukan,26,9,24,5.961538461538462,7.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,1,karena mereka berfikir jika uang barang yang mereka disumbangkan akan menambah rezeki mereka bukan malah
TRB228,karena sayang untuk di buang,0,sayang buang,karena sayang untuk buang,5,2,4,4.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,karena sayang untuk buang 0 0 0 0 0 0 0 0 0 0 0
TRB229,agar pekerja mendapatkan upah yg layak,1,pekerja upah layak,agar pekerja mendapatkan upah layak,6,3,5,5.5,5.333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,agar pekerja mendapatkan upah layak 0 0 0 0 0 0 0 0 0 0
TRB230,Karena kebanyakan orang merasa prihatin dengan pekerja pekerja pada perusahaan pabrik pakaian,1,kebanyakan orang prihatin pekerja pekerja perusahaan pabrik pakaian,karena kebanyakan orang merasa prihatin dengan pekerja pekerja pada perusahaan pabrik pakaian,12,8,12,6.833333333333333,7.5,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,4,5,karena kebanyakan orang merasa prihatin dengan pekerja pekerja pada perusahaan pabrik pakaian 0 0 0
TRB231,menyebab kankondisi kerja,0,menyebab kankondisi kerja,menyebab kankondisi kerja,3,3,3,7.666666666666667,7.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,menyebab kankondisi kerja 0 0 0 0 0 0 0 0 0 0 0 0
TRB232,karena masyarakat menginginkan pakaian yang beretika dan menginginkan upah dan tempat kerja yang layak,1,masyarakat pakaian beretika upah kerja layak,karena masyarakat menginginkan pakaian yang beretika menginginkan upah tempat kerja yang layak,14,6,12,6.357142857142857,6.5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,8,4,karena masyarakat menginginkan pakaian yang beretika menginginkan upah tempat kerja yang layak 0 0 0
TRB233,karena ia adalah sebagai upaya untuk membuat prokduksi pakaian menjadi lebih beretika,1,upaya prokduksi pakaian beretika,karena adalah sebagai upaya untuk membuat prokduksi pakaian menjadi lebih beretika,12,4,11,6.166666666666667,7.25,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,3,karena adalah sebagai upaya untuk membuat prokduksi pakaian menjadi lebih beretika 0 0 0 0
TRB234,karena lebih baik untuk semuanya,0,,karena lebih baik untuk semuanya,5,1,5,5.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,karena lebih baik untuk semuanya 0 0 0 0 0 0 0 0 0 0
TRB235,menurut saya menyumbang akan menjadi hal yang baik jika itu untuk hal kebaikan juga,1,menyumbang kebaikan,menurut saya menyumbang akan menjadi yang baik jika untuk kebaikan juga,14,2,11,5.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,menurut saya menyumbang akan menjadi yang baik jika untuk kebaikan juga 0 0 0 0
TRB236,karena dengan menyumbang dapat membantu orang yang membutuhkan,1,menyumbang membantu orang membutuhkan,karena dengan menyumbang dapat membantu orang yang membutuhkan,8,4,8,6.875,8.5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,4,4,karena dengan menyumbang dapat membantu orang yang membutuhkan 0 0 0 0 0 0 0
TRB237,karna harga yang ditawarkan tidak sebanding dengan kualitas kaus yang diberikan sehingga banyak konsumen yang berfikir lebih baik untuk disumbangkan saja dari pada membeli sebuah kaus dengan harga 2 Euro,0,harga ditawarkan sebanding kualitas kaus konsumen berfikir disumbangkan membeli kaus harga euro,karna harga yang ditawarkan tidak sebanding dengan kualitas kaus yang diberikan sehingga banyak konsumen yang berfikir lebih baik untuk disumbangkan saja dari pada membeli sebuah kaus dengan harga euro,30,12,29,5.8,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,1,karna harga yang ditawarkan tidak sebanding dengan kualitas kaus yang diberikan sehingga banyak konsumen yang
TRB238,karena menyumbang itu lebih baik,0,menyumbang,karena menyumbang lebih baik,5,1,4,5.6,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,karena menyumbang lebih baik 0 0 0 0 0 0 0 0 0 0 0
TRB239,Karena perihatin dengan kondisi pekerja.,1,perihatin kondisi pekerja,karena perihatin dengan kondisi pekerja,5,3,5,7.2,7.666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,karena perihatin dengan kondisi pekerja 0 0 0 0 0 0 0 0 0 0
TRB240,karena kasian terhadap pekerjaklarena kerjanya begitu letih akan tetapi upahnya sedikit.,1,kasian pekerjaklarena kerjanya letih upahnya,karena kasian terhadap pekerjaklarena kerjanya begitu letih akan tetapi upahnya sedikit,11,5,11,7.090909090909091,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,karena kasian terhadap pekerjaklarena kerjanya begitu letih akan tetapi upahnya sedikit 0 0 0 0
TRB241,Karena Dengan menyumbang kita bisda mendapat amal sekaligus Mengurangi sampah,1,menyumbang bisda amal mengurangi sampah,karena dengan menyumbang kita bisda mendapat amal sekaligus mengurangi sampah,10,5,10,6.8,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,karena dengan menyumbang kita bisda mendapat amal sekaligus mengurangi sampah 0 0 0 0 0
TRB242,Karena orang luar sudah banyak yang lihat bagaimana cara pembuatan baju tersebut yang bisa dibilang sangat tidak efektif sehingga tidak layak untuk dipakai dan orang lain tersebut merasa kasihan dan karena itu ia tidak tega melihat mereka makanya ia menyumbangkan uangnya untuk mereka yang pantas menerimanya,1,orang lihat pembuatan baju dibilang efektif layak dipakai orang kasihan tega menyumbangkan uangnya menerimanya,karena orang luar sudah banyak yang lihat bagaimana cara pembuatan baju tersebut yang bisa dibilang sangat tidak efektif sehingga tidak layak untuk dipakai orang lain tersebut merasa kasihan karena tidak tega melihat mereka makanya menyumbangkan uangnya untuk mereka yang pantas menerimanya,46,14,41,5.717391304347826,6.928571428571429,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,32,3,karena orang luar sudah banyak yang lihat bagaimana cara pembuatan baju tersebut yang bisa dibilang
TRB243,Karna menyumbang adalah salah satu upaya untuk membuat produksi pakaian menjadi lebih beretika,1,menyumbang salah upaya produksi pakaian beretika,karna menyumbang adalah salah satu upaya untuk membuat produksi pakaian menjadi lebih beretika,13,6,13,6.3076923076923075,7.166666666666667,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,7,5,karna menyumbang adalah salah satu upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0
TRB244,karena biar laris kalo berjuaalan dan untuk beramal ibadah,0,biar laris kalo berjuaalan beramal ibadah,karena biar laris kalo berjuaalan untuk beramal ibadah,9,6,8,5.555555555555555,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,karena biar laris kalo berjuaalan untuk beramal ibadah 0 0 0 0 0 0 0
TRB245,karena sumbangan tersebut dapat membuat produksi pakaian tersebut lebih berkualitas dan pembuatannya lebih beretika.,1,sumbangan produksi pakaian berkualitas pembuatannya beretika,karena sumbangan tersebut dapat membuat produksi pakaian tersebut lebih berkualitas pembuatannya lebih beretika,14,6,13,7.357142857142857,9.166666666666666,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,8,2,karena sumbangan tersebut dapat membuat produksi pakaian tersebut lebih berkualitas pembuatannya lebih beretika 0 0
TRB246,karena saat melihat tentang kondisi kerja di sebuah pabrik pakaian tersebut mungkin terdapat gambar pekerja yang sedang bekerja dengan tidak layak atau gambar pekerja yang memakai pakaian yang tidak layak untuk dipakai.Jadi konsumen memilih memyumbang baju tersebut karena merasa kasihan atau khawatir melihat kondisi kerja di pabrik pakaian .tersebut.,1,kondisi kerja pabrik pakaian gambar pekerja layak gambar pekerja memakai pakaian layak dipakai konsumen memilih memyumbang baju kasihan khawatir kondisi kerja pabrik pakaian,karena saat melihat tentang kondisi kerja sebuah pabrik pakaian tersebut mungkin terdapat gambar pekerja yang sedang bekerja dengan tidak layak atau gambar pekerja yang memakai pakaian yang tidak layak untuk dipakai jadi konsumen memilih memyumbang baju tersebut karena merasa kasihan atau khawatir melihat kondisi kerja pabrik pakaian tersebut,49,23,48,6.204081632653061,6.565217391304348,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,2,25,15,karena saat melihat tentang kondisi kerja sebuah pabrik pakaian tersebut mungkin terdapat gambar pekerja yang
TRB247,jika kita menyumbang kita akan dapet pahala dan kita akan membantu orang yang sangat membutuhkan sejumlah sumbangan yang kita berikan.,1,menyumbang dapet pahala membantu orang membutuhkan sumbangan,jika kita menyumbang kita akan dapet pahala kita akan membantu orang yang sangat membutuhkan sejumlah sumbangan yang kita berikan,20,7,19,5.75,7.714285714285714,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12,5,jika kita menyumbang kita akan dapet pahala kita akan membantu orang yang sangat membutuhkan sejumlah
TRB248,karena tidak terpakai,0,terpakai,karena tidak terpakai,3,1,3,6.333333333333333,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,karena tidak terpakai 0 0 0 0 0 0 0 0 0 0 0 0
TRB249,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika.,1,upaya produksi pakaian beretika,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika,9,4,9,6.666666666666667,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,3,sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0 0
TRB250,Bisa menmbah pahala bisa jadi banyak manfaat bisa menyenangkan hati. DAN TIDAK MENYUSAHKAN TUKANG SAMPAH,1,menmbah pahala manfaat menyenangkan hati menyusahkan tukang sampah,bisa menmbah pahala bisa jadi banyak manfaat bisa menyenangkan hati tidak menyusahkan tukang sampah,15,8,14,6.0,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,bisa menmbah pahala bisa jadi banyak manfaat bisa menyenangkan hati tidak menyusahkan tukang sampah 0
TRB251,"karena menurut konsumen menyumbang adalah salah satu cara yang baik agar kita tidak memboros dengan cara membuangnya ketenmpat sampah,melainkan kita bisa berbut kebaikan dengan cara menyumbangkannya kepada orang yang tidak mampu",1,konsumen menyumbang salah memboros membuangnya ketenmpat sampah berbut kebaikan menyumbangkannya orang,karena menurut konsumen menyumbang adalah salah satu cara yang baik agar kita tidak memboros dengan cara membuangnya ketenmpat sampah melainkan kita bisa berbut kebaikan dengan cara menyumbangkannya kepada orang yang tidak mampu,31,11,32,6.387096774193548,8.363636363636363,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,20,3,karena menurut konsumen menyumbang adalah salah satu cara yang baik agar kita tidak memboros dengan
TRB252,karenaa sebagian orrang islam ingin berbagi amal untuk mendapatkan pahala denggan menyumbang itu allah akn mengati dengaan pahal yang berlipakkn gnda,0,karenaa orrang islam berbagi amal pahala denggan menyumbang allah akn mengati dengaan pahal berlipakkn gnda,karenaa sebagian orrang islam ingin berbagi amal untuk mendapatkan pahala denggan menyumbang allah mengati dengaan pahal yang berlipakkn gnda,21,15,19,6.142857142857143,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,karenaa sebagian orrang islam ingin berbagi amal untuk mendapatkan pahala denggan menyumbang allah mengati dengaan
